period,region,sex,e0
1990-1994,Cidra,1,73.38372530348227
1990-1994,Cidra,2,80.04184014568702
1995-1999,Cidra,1,73.80472691144818
1995-1999,Cidra,2,80.44108228574542
2000-2004,Cidra,1,75.62910643507651
2000-2004,Cidra,2,82.17463127724203
2005-2009,Cidra,1,76.53925562045978
2005-2009,Cidra,2,83.04281260015003
2010-2014,Cidra,1,77.64325370005919
2010-2014,Cidra,2,84.10560085084664
2015-2019,Cidra,1,79.13425368861402
2015-2019,Cidra,2,85.53325897443885
2020-2024,Cidra,1,79.08398917781608
2020-2024,Cidra,2,85.48149155173668
1980-1984,Coamo,1,71.9796654345067
1980-1984,Coamo,2,78.70785966057085
1985-1989,Coamo,1,72.01977441127387
1985-1989,Coamo,2,78.74538237936336
1990-1994,Coamo,1,72.07041715025336
1990-1994,Coamo,2,78.79217296314728
1995-1999,Coamo,1,72.49249901522587
1995-1999,Coamo,2,79.19270914068855
2000-2004,Coamo,1,74.33635211466685
2000-2004,Coamo,2,80.94888686763153
2005-2009,Coamo,1,75.25609896521046
2005-2009,Coamo,2,81.82759539672833
2010-2014,Coamo,1,76.37601903997825
2010-2014,Coamo,2,82.88912244943873
2015-2019,Coamo,1,77.87658399684487
2015-2019,Coamo,2,84.32226116121525
2020-2024,Coamo,1,77.82748188785106
2020-2024,Coamo,2,84.27457037158943
1980-1984,Comerio,1,71.9712721136334
1980-1984,Comerio,2,78.69968023922912
1985-1989,Comerio,1,72.01268544385245
1985-1989,Comerio,2,78.73481412620224
1990-1994,Comerio,1,72.06114404526932
1990-1994,Comerio,2,78.78422683112748
1995-1999,Comerio,1,72.4853142465062
1995-1999,Comerio,2,79.18242763393081
2000-2004,Comerio,1,74.32685268462134
2000-2004,Comerio,2,80.93694966599678
2005-2009,Comerio,1,75.25039820511726
2005-2009,Comerio,2,81.81849649468832
2010-2014,Comerio,1,76.3695009465026
2010-2014,Comerio,2,82.88091539116019
2015-2019,Comerio,1,77.86923174588962
2015-2019,Comerio,2,84.31625839314083
2020-2024,Comerio,1,77.81922369400581
2020-2024,Comerio,2,84.26867578221052
1980-1984,Corozal,1,72.30664019944368
1980-1984,Corozal,2,79.01784607724073
1985-1989,Corozal,1,72.34889468205961
1985-1989,Corozal,2,79.05699573034826
1990-1994,Corozal,1,72.3989493149807
1990-1994,Corozal,2,79.10943996423299
